SN,DATE,TIME,LATITUDE,LONGITUDE,ALTITUDE,PRESSURE,SZA,TEMP,SIG305,SIG312,SIG320,R305_312,R312_320,STD305_312,STD312_320
8442,2/5/2016,22:42:53,37.867,-122.267,95,1018,62.96,22,28.73,129.17,142.82,0.2225,0.9045,0.013,0.031
8442,2/5/2016,22:43:07,37.867,-122.267,95,1018,62.99,22.1,33.04,148.39,164.83,0.2227,0.9003,0.011,0.011
8442,2/5/2016,22:43:19,37.867,-122.267,95,1018,63.02,22.2,27.15,125.18,141.19,0.2169,0.8865,0.02,0.011
8442,2/5/2016,22:43:30,37.867,-122.267,95,1018,63.04,22.3,32.07,146.18,160.51,0.2194,0.9108,0.004,0.005
8442,2/5/2016,22:43:42,37.867,-122.267,95,1019,63.06,22.3,32.2,146.18,162.06,0.2203,0.902,0.004,0.003
8442,2/5/2016,22:45:22,37.867,-122.267,95,1019,63.27,22.8,31.18,143.95,161.17,0.2166,0.8932,0.014,0.007
8442,2/5/2016,22:46:02,37.867,-122.267,95,1019,63.35,22.9,25.8,115.5,138.75,0.2238,0.8329,0.031,0.143
8442,2/5/2016,22:46:24,37.867,-122.267,95,1019,63.4,22.9,31.03,142.16,159.59,0.2183,0.8908,0.005,0.003
8442,2/5/2016,22:46:42,37.867,-122.267,95,1019,63.43,22.9,30.6,141.5,159.32,0.2162,0.8881,0.009,0.004
8442,2/5/2016,22:46:58,37.867,-122.267,95,1019,63.47,22.9,30.55,140.88,158.9,0.2169,0.8866,0.008,0.006
8442,2/5/2016,22:47:17,37.867,-122.267,95,1019,63.51,22.8,30.37,140.2,158.61,0.2166,0.884,0.009,0.006
8442,2/5/2016,22:47:49,37.867,-122.267,95,1019,63.57,22.8,30.07,138.88,157.61,0.2165,0.8811,0.005,0.006
8442,2/5/2016,22:51:25,37.867,-122.267,95,1018,64.03,23.3,26.82,129.49,148.27,0.2072,0.8733,0.006,0.006
8442,2/5/2016,22:51:38,37.867,-122.267,95,1018,64.06,23.3,26.23,126.4,146.75,0.2075,0.8613,0.006,0.005
8442,2/5/2016,22:51:51,37.867,-122.267,95,1018,64.08,23.3,23.59,114.64,135.49,0.2061,0.8463,0.067,0.03
8442,2/5/2016,22:52:09,37.867,-122.267,95,1019,64.12,23.4,25.83,123.97,144.77,0.2084,0.8564,0.021,0.013
8442,2/5/2016,22:52:22,37.867,-122.267,95,1018,64.15,23.4,26.35,127.06,147.25,0.2074,0.8629,0.01,0.009
8442,2/5/2016,22:52:37,37.867,-122.267,95,1018,64.18,23.4,25.32,124.96,142.95,0.2026,0.8741,0.016,0.009
8442,2/5/2016,22:55:03,37.867,-122.267,95,1018,64.49,23.8,24.74,123.8,143.64,0.1998,0.8618,0.002,0.001
8442,2/5/2016,22:55:20,37.867,-122.267,95,1018,64.53,23.8,24.62,122.17,142.72,0.2015,0.856,0.008,0.006
8442,2/5/2016,22:55:42,37.867,-122.267,95,1019,64.58,23.9,20.83,116.12,127.28,0.1792,0.9125,0.063,0.022
8442,2/5/2016,22:55:55,37.867,-122.267,95,1018,64.61,24,24.04,120.69,140.98,0.1992,0.8561,0.009,0.005
8442,2/5/2016,22:56:10,37.867,-122.267,95,1019,64.64,24,23.6,119.94,138.85,0.1967,0.8638,0.013,0.003
8442,2/5/2016,22:56:24,37.867,-122.267,95,1018,64.67,24.1,23.71,119.7,140.02,0.198,0.8549,0.01,0.004
8442,2/5/2016,23:00:55,37.867,-122.267,95,1018,65.26,23.7,21.12,111.59,133.53,0.1893,0.8356,0.005,0.004
8442,2/5/2016,23:03:53,37.867,-122.267,95,1017,65.66,23.6,19.58,106.29,129.37,0.1842,0.8216,0.004,0.004
8442,2/5/2016,23:04:05,37.867,-122.267,95,1017,65.68,23.6,19.43,106.29,129.11,0.1828,0.8233,0.005,0.002
8442,2/5/2016,23:04:18,37.867,-122.267,95,1017,65.71,23.6,19.13,105.8,129.3,0.1808,0.8183,0.022,0.012
8442,2/5/2016,23:04:32,37.867,-122.267,95,1017,65.75,23.5,19.35,105.83,128.96,0.1829,0.8206,0.012,0.008
8442,2/5/2016,23:04:44,37.867,-122.267,95,1017,65.77,23.5,19.24,105.96,129.02,0.1816,0.8212,0.002,0.001
8442,2/5/2016,23:06:37,37.867,-122.267,95,1017,66.03,23.4,17.79,99.15,125.2,0.1795,0.7918,0.027,0.027
8442,2/5/2016,23:07:03,37.867,-122.267,95,1017,66.09,23.5,17.89,101.33,125.12,0.1765,0.8099,0.007,0.01
8442,2/5/2016,23:07:24,37.867,-122.267,95,1017,66.13,23.5,17.71,100.48,124.32,0.1762,0.8082,0.006,0.002
8442,2/5/2016,23:07:52,37.867,-122.267,95,1018,66.2,23.6,17.34,99.54,122.13,0.1742,0.815,0.005,0.002
8442,2/5/2016,23:08:17,37.867,-122.267,95,1018,66.25,23.8,17.23,98.74,122.01,0.1745,0.8093,0.003,0.003
8442,2/5/2016,23:08:33,37.867,-122.267,95,1018,66.29,23.8,16.95,97.63,121.28,0.1736,0.8049,0.009,0.005
8442,2/5/2016,23:09:17,37.867,-122.267,95,1018,66.39,24,16.23,95.93,118.18,0.1692,0.8118,0.007,0.005
8442,2/5/2016,23:12:28,37.867,-122.267,95,1018,66.83,24.1,14.57,88.39,112.45,0.1649,0.786,0.006,0.005
8442,2/5/2016,23:12:57,37.867,-122.267,95,1018,66.9,24,13.91,84.98,109.07,0.1638,0.779,0.033,0.015
8442,2/5/2016,23:13:38,37.867,-122.267,95,1018,66.99,23.9,13.62,85.91,109.78,0.1585,0.7825,0.035,0.012
8442,2/5/2016,23:13:52,37.867,-122.267,95,1018,67.03,23.9,13.94,85.93,109.86,0.1623,0.7821,0.003,0.002
8442,2/5/2016,23:14:07,37.867,-122.267,95,1018,67.06,23.8,13.68,85,108.88,0.161,0.7806,0.01,0.005
8442,2/5/2016,23:14:21,37.867,-122.267,95,1018,67.09,23.8,13.57,84.45,108.5,0.1607,0.7783,0.006,0.002
8442,2/5/2016,23:14:44,37.867,-122.267,95,1018,67.15,23.7,13.36,83.77,107.7,0.1595,0.7778,0.007,0.004
8442,2/5/2016,23:14:58,37.867,-122.267,95,1018,67.18,23.7,13.28,83.35,107.47,0.1594,0.7756,0.003,0.003
8442,2/5/2016,23:15:10,37.867,-122.267,95,1018,67.21,23.6,13.2,83.11,107.18,0.1588,0.7754,0.01,0.002
8442,2/5/2016,23:15:25,37.867,-122.267,95,1018,67.24,23.6,13.16,82.57,106.57,0.1594,0.7748,0.008,0.006
8442,2/5/2016,23:15:41,37.867,-122.267,95,1018,67.28,23.6,12.97,81.94,106.01,0.1583,0.773,0.011,0.011
8442,2/5/2016,23:18:09,37.867,-122.267,95,1018,67.63,23.4,11.65,76.99,101.29,0.1514,0.7601,0.009,0.003
8442,2/5/2016,23:18:51,37.867,-122.267,95,1018,67.73,23.4,11.53,76.21,101.05,0.1513,0.7541,0.005,0.01
8442,2/5/2016,23:19:18,37.867,-122.267,95,1018,67.79,23.4,11.48,75.91,100.73,0.1512,0.7536,0.011,0.008
8442,2/5/2016,23:19:42,37.867,-122.267,95,1018,67.85,23.5,11.31,75.63,100.18,0.1496,0.7549,0.003,0.002
8442,2/5/2016,23:20:20,37.867,-122.267,95,1018,67.94,23.6,11,74.24,98.92,0.1482,0.7505,0.002,0.002
8442,2/5/2016,23:20:37,37.867,-122.267,95,1018,67.98,23.7,10.84,73.88,97.97,0.1468,0.7541,0.007,0.005
8442,2/5/2016,23:20:53,37.867,-122.267,95,1019,68.02,23.7,10.7,73,97.28,0.1466,0.7504,0.009,0.005
8442,2/5/2016,23:22:37,37.867,-122.267,95,1019,68.27,24.1,9.88,69.39,93.66,0.1424,0.741,0.011,0.003
8442,2/5/2016,23:23:02,37.867,-122.267,95,1019,68.33,24.1,9.67,67.69,92.39,0.1429,0.7327,0.015,0.02
8442,2/5/2016,23:25:52,37.867,-122.267,95,1018,68.74,23.9,4.93,36.85,50.29,0.1337,0.7328,0.003,0.003
8442,2/5/2016,23:26:12,37.867,-122.267,95,1018,68.79,23.9,6.27,46.43,64.21,0.135,0.7231,0.012,0.006
8442,2/5/2016,23:26:29,37.867,-122.267,95,1018,68.83,23.9,6.65,49.09,68.24,0.1354,0.7194,0.007,0.006
8442,2/5/2016,23:26:45,37.867,-122.267,95,1018,68.87,23.8,6.69,50.71,69.88,0.132,0.7256,0.011,0.012
8442,2/5/2016,23:26:59,37.867,-122.267,95,1018,68.9,23.8,6.94,51.61,72.01,0.1344,0.7167,0.012,0.012
8442,2/5/2016,23:27:13,37.867,-122.267,95,1018,68.93,23.8,6.86,51.66,71.99,0.1329,0.7176,0.002,0.002
8442,2/5/2016,23:27:27,37.867,-122.267,95,1018,68.97,23.8,6.86,51.76,72.08,0.1325,0.7181,0.007,0.003
8442,2/8/2016,19:27:10,37.867,-122.267,95,1012,54.46,21,170.1,411.81,350.84,0.4131,1.1738,0.005,0.001
8442,2/8/2016,19:27:23,37.867,-122.267,95,1012,54.45,21,170.49,412.53,351.87,0.4133,1.1724,0.002,0.001
8442,2/8/2016,19:27:35,37.867,-122.267,95,1012,54.44,21.1,170.88,412.45,352.43,0.4143,1.1703,0.003,0.002
8442,2/8/2016,19:27:46,37.867,-122.267,95,1012,54.43,21.1,170.83,412.82,352.22,0.4138,1.1721,0.002,0.001
8442,2/8/2016,19:27:58,37.867,-122.267,95,1011,54.42,21.1,171.08,413.02,352.6,0.4142,1.1713,0.003,0.003
8442,2/8/2016,19:29:29,37.867,-122.267,95,1012,54.34,21.5,172.42,414.49,353.94,0.416,1.1711,0.004,0.005
8442,2/8/2016,19:29:42,37.867,-122.267,95,1012,54.32,21.5,172.56,414.67,353.24,0.4161,1.1739,0.002,0.002
8442,2/8/2016,19:30:30,37.867,-122.267,95,1012,54.28,21.7,173.06,415.91,354.55,0.4161,1.1731,0.007,0.004
8442,2/8/2016,19:30:54,37.867,-122.267,95,1012,54.26,21.8,173.39,416.87,355.28,0.4159,1.1734,0.002,0.002
8442,2/8/2016,19:31:09,37.867,-122.267,95,1012,54.25,21.9,173.65,414.08,355.02,0.4194,1.1664,0.006,0.006
8442,2/8/2016,19:31:23,37.867,-122.267,95,1012,54.23,22,172.6,416.58,353.52,0.4143,1.1784,0.007,0.003
8442,2/8/2016,19:32:19,37.867,-122.267,95,1012,54.18,22.3,173.93,419.09,356.43,0.415,1.1758,0.004,0.001
8442,2/9/2016,21:37:48,37.867,-122.267,95,1011,55.34,19.1,72.72,192,168.29,0.3787,1.1409,0.006,0.008
8442,2/9/2016,21:38:23,37.867,-122.267,95,1011,55.39,19.5,22.76,56.18,66.1,0.3894,0.8713,0.543,0.632
8442,2/9/2016,21:38:50,37.867,-122.267,95,1011,55.42,19.7,86.09,221.83,198.46,0.3878,1.12,0.05,0.069
8442,2/9/2016,21:39:08,37.867,-122.267,95,1012,55.44,19.9,96.08,252.86,224.38,0.38,1.127,0.004,0.001
8442,2/9/2016,21:39:19,37.867,-122.267,95,1012,55.46,20,95.22,249.88,222.29,0.3811,1.1241,0.008,0.008
8442,2/9/2016,21:40:30,37.867,-122.267,95,1012,55.55,20.7,89.33,236.87,210.64,0.3771,1.1245,0.003,0.002
8442,2/9/2016,21:40:52,37.867,-122.267,95,1011,55.57,20.9,87.92,231.89,206.85,0.3791,1.1211,0.002,0.003
8442,2/9/2016,21:41:07,37.867,-122.267,95,1011,55.59,21,85.67,224.14,201.88,0.3822,1.1103,0.006,0.007
8442,2/9/2016,21:41:21,37.867,-122.267,95,1011,55.61,21.1,84.42,221.9,199.28,0.3804,1.1135,0.008,0.005
8442,2/9/2016,21:42:29,37.867,-122.267,95,1011,55.7,21.5,86.33,228.51,205.63,0.3778,1.1113,0.01,0.008
8442,2/9/2016,21:42:52,37.867,-122.267,95,1011,55.73,21.7,87.36,229.85,208.04,0.3801,1.1049,0.01,0.008
8442,2/9/2016,21:43:09,37.867,-122.267,95,1011,55.75,21.8,91.29,242.27,217.55,0.3768,1.1136,0.006,0.006
8442,2/9/2016,21:43:32,37.867,-122.267,95,1011,55.78,21.9,100.75,269.99,241.85,0.3731,1.1164,0.003,0.004
8442,2/9/2016,21:43:51,37.867,-122.267,95,1011,55.81,22.1,102.24,272.87,244.89,0.3747,1.1143,0.005,0.004
8442,2/9/2016,21:44:58,37.867,-122.267,95,1011,55.9,22.4,105.72,284.29,254.57,0.3719,1.1168,0.002,0.001
8442,2/9/2016,21:45:14,37.867,-122.267,95,1011,55.92,22.5,107.7,289.92,259.93,0.3715,1.1154,0.002,0.004
8442,2/9/2016,21:45:25,37.867,-122.267,95,1011,55.93,22.5,109.13,293.14,263.85,0.3723,1.111,0.004,0.002
8442,2/9/2016,21:45:37,37.867,-122.267,95,1011,55.95,22.6,108.82,291.15,262.93,0.3738,1.1073,0.006,0.006
8442,2/9/2016,21:45:49,37.867,-122.267,95,1011,55.96,22.6,109.22,294.99,263.98,0.3703,1.1175,0.003,0.002
8442,2/9/2016,21:47:14,37.867,-122.267,95,1011,56.08,22.8,105.27,286.66,260.08,0.3673,1.1022,0.037,0.006
8442,2/9/2016,21:47:32,37.867,-122.267,95,1011,56.11,22.9,105.94,282.88,257.76,0.3746,1.0975,0.011,0.013
8442,2/9/2016,21:47:44,37.867,-122.267,95,1011,56.12,23,106.14,286.27,258.42,0.3708,1.1078,0.005,0.005
8442,2/9/2016,21:47:57,37.867,-122.267,95,1011,56.14,23.1,105.51,284.37,257.31,0.371,1.1052,0.008,0.004
8442,2/9/2016,21:48:10,37.867,-122.267,95,1011,56.16,23.1,104.77,283.7,256.08,0.3693,1.1078,0.006,0.003
8442,2/9/2016,21:48:21,37.867,-122.267,95,1011,56.17,23.2,104.06,282.29,254.89,0.3686,1.1075,0.006,0.005
8442,2/9/2016,21:49:45,37.867,-122.267,95,1011,56.29,23.7,99.73,270.73,246.16,0.3684,1.0998,0.009,0.011
8442,2/9/2016,21:49:59,37.867,-122.267,95,1011,56.31,23.7,89.21,244.54,221.69,0.3648,1.1031,0.018,0.005
8442,2/9/2016,21:50:11,37.867,-122.267,95,1011,56.33,23.8,86.54,233.9,214.37,0.37,1.0912,0.009,0.021
8442,2/9/2016,21:50:23,37.867,-122.267,95,1011,56.34,23.8,69.91,187.82,171.63,0.3723,1.0943,0.018,0.016
8442,2/9/2016,21:52:49,37.867,-122.267,95,1010,56.55,24.3,42.31,121.64,108.68,0.3479,1.1193,0.025,0.013
8442,2/9/2016,21:53:06,37.867,-122.267,95,1010,56.58,24.3,47.98,131.34,119.78,0.3653,1.0964,0.007,0.005
8442,2/9/2016,21:53:18,37.867,-122.267,95,1010,56.6,24.3,41.93,113.9,105.58,0.3682,1.0789,0.013,0.013
8442,2/9/2016,21:53:29,37.867,-122.267,95,1010,56.61,24.3,53.26,148.4,133.76,0.3589,1.1094,0.002,0.006
8442,2/9/2016,21:53:40,37.867,-122.267,95,1010,56.63,24.3,60.42,169.76,153.22,0.3559,1.108,0.01,0.006
8442,2/9/2016,21:55:18,37.867,-122.267,95,1010,56.77,24.2,77.45,216.72,198.15,0.3574,1.0937,0.006,0.004
8442,2/9/2016,21:55:29,37.867,-122.267,95,1010,56.79,24.2,76.63,216.14,196.48,0.3546,1.1001,0.014,0.002
8442,2/9/2016,21:55:41,37.867,-122.267,95,1010,56.81,24.2,73.03,206.21,186.7,0.3542,1.1045,0.012,0.003
8442,2/9/2016,21:55:52,37.867,-122.267,95,1010,56.82,24.2,71.38,199.41,183.08,0.3581,1.0892,0.017,0.018
8442,2/9/2016,21:56:04,37.867,-122.267,95,1010,56.84,24.2,72.26,204.76,186.27,0.3529,1.0992,0.006,0.001
8442,2/9/2016,21:56:16,37.867,-122.267,95,1010,56.86,24.2,72.38,203.8,185.49,0.3551,1.0987,0.005,0.002
8442,2/9/2016,21:57:51,37.867,-122.267,95,1010,57,24.2,57.96,162.55,150.05,0.3566,1.0833,0.012,0.009
8442,2/9/2016,21:58:03,37.867,-122.267,95,1010,57.02,24.3,58.57,163.6,151.07,0.358,1.0829,0.009,0.007
8442,2/9/2016,21:58:13,37.867,-122.267,95,1010,57.04,24.3,56.35,155.53,145.76,0.3624,1.0671,0.014,0.014
8442,2/9/2016,21:58:25,37.867,-122.267,95,1010,57.06,24.3,54.27,156.77,142.35,0.3462,1.1014,0.012,0.007
8442,2/9/2016,21:58:37,37.867,-122.267,95,1010,57.07,24.3,56.63,161.58,147.48,0.3505,1.0956,0.004,0.001
8442,2/9/2016,21:58:48,37.867,-122.267,95,1010,57.09,24.3,56.78,160.95,147.81,0.3528,1.0889,0.009,0.005
8442,2/9/2016,21:59:02,37.867,-122.267,95,1010,57.11,24.4,56.68,163.03,148.76,0.3477,1.096,0.012,0.005
8442,2/9/2016,21:59:13,37.867,-122.267,95,1010,57.13,24.4,54.59,153.25,142.4,0.3562,1.0762,0.016,0.012
8442,2/9/2016,21:59:23,37.867,-122.267,95,1010,57.14,24.4,50.42,143.02,131.68,0.3526,1.0861,0.013,0.003
8442,2/9/2016,22:00:39,37.867,-122.267,95,1009,57.25,24.6,35.62,99.21,93.15,0.3591,1.0651,0.012,0.014
8442,2/9/2016,22:00:52,37.867,-122.267,95,1009,57.27,24.7,34.32,99.11,91.31,0.3463,1.0855,0.03,0.02
8442,2/9/2016,22:01:06,37.867,-122.267,95,1009,57.29,24.7,35.18,100.14,92.67,0.3513,1.0806,0.001,0.001
8442,2/9/2016,22:01:22,37.867,-122.267,95,1010,57.32,24.8,31.49,91.44,83.67,0.3443,1.0929,0.019,0.013
8442,2/9/2016,22:03:00,37.867,-122.267,95,1009,57.47,24.8,13.06,36.8,36.13,0.3552,1.0184,0.03,0.083
8442,2/9/2016,22:03:20,37.867,-122.267,95,1009,57.5,24.8,12.14,34.31,32.44,0.354,1.0577,0.013,0.006
8442,2/9/2016,22:03:33,37.867,-122.267,95,1009,57.52,24.8,12.86,36.54,34.37,0.3519,1.0632,0.011,0.009
8442,2/9/2016,22:03:46,37.867,-122.267,95,1009,57.55,24.7,12.66,36.69,35.89,0.3492,1.0231,0.139,0.121
8442,2/9/2016,22:04:02,37.867,-122.267,95,1009,57.57,24.7,17.1,50.94,46.62,0.3357,1.0927,0.032,0.021
8442,2/9/2016,22:04:16,37.867,-122.267,95,1009,57.59,24.7,14.66,47.6,43.61,0.3092,1.0925,0.171,0.078
8442,2/9/2016,22:05:18,37.867,-122.267,95,1009,57.69,24.6,29.25,83.79,78.97,0.3491,1.061,0.013,0.011
8442,2/9/2016,22:05:34,37.867,-122.267,95,1009,57.72,24.6,26.81,75.9,72.43,0.3532,1.048,0.014,0.01
8442,2/9/2016,22:05:46,37.867,-122.267,95,1009,57.74,24.6,26.22,75.68,71.14,0.3466,1.0637,0.016,0.016
8442,2/9/2016,22:05:58,37.867,-122.267,95,1009,57.76,24.7,26.67,76.88,72.3,0.3469,1.0634,0.011,0.012
8442,2/9/2016,22:06:12,37.867,-122.267,95,1009,57.78,24.7,25.78,75.43,70.1,0.3418,1.0759,0.009,0.004
8442,2/9/2016,22:06:30,37.867,-122.267,95,1009,57.81,24.7,26.9,78.19,73.44,0.344,1.0647,0.004,0.006
8442,2/9/2016,22:07:45,37.867,-122.267,95,1009,57.93,24.6,31.82,94.03,86.29,0.3384,1.0896,0.007,0.014
8442,2/9/2016,22:07:58,37.867,-122.267,95,1009,57.96,24.7,27.58,81.18,76.28,0.3397,1.0642,0.007,0.004
8442,2/9/2016,22:08:11,37.867,-122.267,95,1010,57.98,24.7,31.37,91.79,86.49,0.3417,1.0612,0.005,0.003
8442,2/9/2016,22:08:24,37.867,-122.267,95,1009,58,24.7,36.13,108.67,101.21,0.3324,1.0738,0.018,0.009
8442,2/9/2016,22:08:39,37.867,-122.267,95,1009,58.02,24.7,45.13,133.3,125.65,0.3386,1.0608,0.008,0.011
8442,2/9/2016,22:10:48,37.867,-122.267,95,1010,58.24,24.7,33.69,98.94,95.95,0.3403,1.0313,0.035,0.013
8442,2/9/2016,22:11:08,37.867,-122.267,95,1009,58.27,24.7,34.87,106.52,99.62,0.3273,1.0693,0.019,0.004
8442,2/9/2016,22:11:24,37.867,-122.267,95,1009,58.3,24.7,34.76,105.53,99.48,0.3294,1.0608,0.011,0.005
8442,2/9/2016,22:11:40,37.867,-122.267,95,1010,58.33,24.7,31.68,94.47,89.81,0.3354,1.0518,0.016,0.005
8442,2/9/2016,22:11:59,37.867,-122.267,95,1009,58.36,24.7,27.54,83.28,78.53,0.3307,1.0602,0.011,0.013
8442,2/9/2016,22:13:02,37.867,-122.267,95,1009,58.47,24.6,20.47,61.62,58.77,0.3321,1.0485,0.008,0.011
8442,2/9/2016,22:13:15,37.867,-122.267,95,1009,58.49,24.6,17.63,53.14,50.67,0.3318,1.0487,0.003,0.006
8442,2/9/2016,22:13:27,37.867,-122.267,95,1009,58.51,24.6,19.35,58.52,55.5,0.3306,1.0545,0.004,0.002
8442,2/9/2016,22:13:40,37.867,-122.267,95,1009,58.53,24.5,17.94,53.32,51.37,0.3364,1.038,0.005,0.003
8442,2/9/2016,22:13:51,37.867,-122.267,95,1009,58.55,24.5,14.18,42.87,40.73,0.331,1.0524,0.02,0.012
8442,2/9/2016,22:15:47,37.867,-122.267,95,1009,58.76,24.3,5.63,16.93,16.44,0.3328,1.03,0.025,0.024
8442,2/9/2016,22:16:16,37.867,-122.267,95,1009,58.81,24.3,3,8.12,8.81,0.3684,0.9242,0.083,0.049
8442,2/9/2016,22:16:31,37.867,-122.267,95,1009,58.83,24.2,5.88,17.91,17.26,0.3282,1.0381,0.005,0.004
8442,2/9/2016,22:16:42,37.867,-122.267,95,1009,58.85,24.2,5.93,17.87,17.58,0.3318,1.0168,0.025,0.02
8442,2/9/2016,22:17:03,37.867,-122.267,95,1009,58.89,24.1,5.86,17.19,17.49,0.3411,0.9829,0.044,0.038
8442,2/9/2016,22:17:16,37.867,-122.267,95,1009,58.91,24.1,5.79,18.29,17.35,0.3168,1.0539,0.032,0.039
8442,2/16/2016,22:16:41,37.867,-122.267,95,1000,56.76,22.3,117.49,294.18,252.28,0.3994,1.1662,0.011,0.025
8442,2/16/2016,22:17:06,37.867,-122.267,95,1000,56.81,22.4,117.07,297.47,258.15,0.3936,1.1523,0.019,0.005
8442,2/16/2016,22:17:20,37.867,-122.267,95,1000,56.83,22.5,115.32,285.06,253.95,0.4046,1.1228,0.018,0.027
8442,2/16/2016,22:17:35,37.867,-122.267,95,1000,56.86,22.5,115.88,292.06,254.59,0.3968,1.1472,0.005,0.004
8442,2/16/2016,22:17:48,37.867,-122.267,95,1000,56.89,22.6,106.67,266.33,232.78,0.4006,1.1441,0.01,0.007
8442,2/16/2016,22:18:04,37.867,-122.267,95,1000,56.91,22.6,90.23,226.91,198.59,0.3977,1.1426,0.004,0.003
8442,2/16/2016,22:19:39,37.867,-122.267,95,1000,57.09,23.1,118.59,298.21,265.31,0.3978,1.124,0.027,0.022
8442,2/16/2016,22:20:02,37.867,-122.267,95,1000,57.13,23.2,122.91,311.75,274.63,0.3943,1.1352,0.006,0.006
8442,2/16/2016,22:20:20,37.867,-122.267,95,1000,57.17,23.4,123.56,319.11,278.97,0.3872,1.1439,0.01,0.003
8442,2/23/2016,20:33:13,37.867,-122.267,95,1007,47.74,19.3,235.87,518.46,421.22,0.4549,1.2309,0.004,0.001
8442,2/23/2016,20:33:42,37.867,-122.267,95,1007,47.75,19.5,236.19,518.31,421,0.4557,1.2311,0.003,0.004
8442,2/23/2016,20:33:56,37.867,-122.267,95,1007,47.75,19.6,235.92,516.84,420.63,0.4565,1.2287,0.002,0.002
8442,2/23/2016,20:34:10,37.867,-122.267,95,1007,47.75,19.7,235.82,519.02,421.4,0.4544,1.2317,0.002,0.001
8442,2/23/2016,20:34:21,37.867,-122.267,95,1007,47.76,19.8,236.26,517.45,421.2,0.4566,1.2285,0.004,0.003
8442,2/23/2016,20:34:33,37.867,-122.267,95,1007,47.76,19.8,236.17,518.18,421.11,0.4558,1.2305,0.003,0.002
8442,2/23/2016,20:34:45,37.867,-122.267,95,1007,47.76,19.9,233.84,510.76,417.38,0.4578,1.2237,0.003,0.004
8442,2/23/2016,22:10:26,37.867,-122.267,95,1006,53.92,20.7,125.47,350.49,310.89,0.358,1.1274,0.033,0.013
8442,2/23/2016,22:11:23,37.867,-122.267,95,1007,54.02,21.2,129.71,352.85,315.09,0.3676,1.1198,0.002,0.004
8442,2/23/2016,22:11:37,37.867,-122.267,95,1006,54.05,21.3,126.69,350.39,310.94,0.3616,1.1269,0.006,0.003
8442,2/23/2016,22:11:51,37.867,-122.267,95,1006,54.07,21.4,128.59,350.16,313.22,0.3672,1.1179,0.005,0.001
8442,2/23/2016,22:12:04,37.867,-122.267,95,1006,54.1,21.4,127.47,346.24,310.1,0.3682,1.1165,0.002,0.004
8442,2/23/2016,22:12:19,37.867,-122.267,95,1006,54.12,21.5,125.22,347.76,308.3,0.3601,1.128,0.013,0.007
8442,1/30/2017,19:55:41,37.867,-122.267,95,1011,55.66,19,128.91,324.03,282.49,0.3978,1.147,0.004,0.002
8442,1/30/2017,19:55:53,37.867,-122.267,95,1011,55.66,19,130.23,325.86,283.76,0.3997,1.1484,0.007,0.006
8442,1/30/2017,19:56:05,37.867,-122.267,95,1011,55.65,19.1,130.22,326.79,285.12,0.3985,1.1462,0.005,0.002
8442,1/30/2017,19:56:17,37.867,-122.267,95,1011,55.65,19.1,130.95,329,286.42,0.398,1.1487,0.002,0.003
8442,1/30/2017,19:56:28,37.867,-122.267,95,1011,55.64,19.1,131.1,328.26,286.98,0.3994,1.1439,0.005,0.005
8442,1/30/2017,19:56:39,37.867,-122.267,95,1011,55.64,19.1,130.95,329.59,286.77,0.3973,1.1493,0.005,0.003
8442,1/31/2017,19:07:49,37.867,-122.267,95,1007,57.76,17.9,90.36,241.22,215.95,0.3746,1.1171,0.006,0.002
8442,1/31/2017,19:08:03,37.867,-122.267,95,1007,57.75,17.9,91.51,242.58,217.28,0.3772,1.1165,0.006,0.001
8442,1/31/2017,19:08:15,37.867,-122.267,95,1007,57.73,17.9,91.34,244.12,217.95,0.3742,1.1201,0.005,0.001
8442,1/31/2017,19:08:26,37.867,-122.267,95,1007,57.72,17.8,91.83,242.96,217.11,0.378,1.1191,0.007,0.001
8442,1/31/2017,19:08:37,37.867,-122.267,95,1007,57.71,17.8,92.15,244.11,217.97,0.3775,1.1199,0.006,0.003
8442,1/31/2017,19:10:14,37.867,-122.267,95,1007,57.59,17.5,79.62,227.84,208.62,0.3487,1.0919,0.086,0.073
8442,1/31/2017,19:10:58,37.867,-122.267,95,1008,57.54,17.6,91.28,239.8,214.31,0.3807,1.119,0.005,0.004
8442,1/31/2017,19:11:29,37.867,-122.267,95,1008,57.51,17.7,90.54,239.04,212.63,0.3788,1.1242,0.005,0.001
8442,1/31/2017,19:11:52,37.867,-122.267,95,1008,57.48,17.9,91.76,239.35,213.38,0.3834,1.1217,0.001,0.002
8442,1/31/2017,19:12:09,37.867,-122.267,95,1008,57.46,17.9,89.68,235.5,209.65,0.3808,1.1233,0.003,0.002
8442,1/31/2017,19:12:27,37.867,-122.267,95,1008,57.44,18,88.73,232.65,207.37,0.3814,1.1219,0.01,0.007
8442,2/23/2017,20:07:47,37.867,-122.267,95,1013,47.52,18.3,190.76,476.28,404.64,0.4005,1.177,0.005,0.002
8442,2/23/2017,20:08:07,37.867,-122.267,95,1013,47.51,18.3,190.81,477.05,405.69,0.4,1.1759,0.003,0.001
8442,2/23/2017,20:08:18,37.867,-122.267,95,1013,47.51,18.2,189.04,476.28,401.08,0.3969,1.1875,0.004,0.004
8442,2/23/2017,20:08:30,37.867,-122.267,95,1013,47.51,18.2,190.33,476.4,403.92,0.3995,1.1794,0.002,0.002
